# t    Ek    Ep    Etot
9.10000000000000e+00 7.14100697803306e+01 -2.27565333813297e+02 -1.56155264032966e+02
9.11000000000000e+00 7.12235348924528e+01 -2.27390106773177e+02 -1.56166571880724e+02
9.12000000000000e+00 6.98706233979504e+01 -2.26041739392812e+02 -1.56171115994862e+02
9.13000000000000e+00 6.74220825011158e+01 -2.23582634644185e+02 -1.56160552143069e+02
9.14000000000000e+00 6.42013643863056e+01 -2.20332791496331e+02 -1.56131427110025e+02
9.15000000000000e+00 6.08121281884326e+01 -2.16903164112697e+02 -1.56091035924265e+02
9.16000000000000e+00 5.79918596229974e+01 -2.14051461030722e+02 -1.56059601407725e+02
9.17000000000000e+00 5.63247836563635e+01 -2.12379784323961e+02 -1.56055000667597e+02
9.18000000000000e+00 5.60051913021906e+01 -2.12081482405405e+02 -1.56076291103214e+02
9.19000000000000e+00 5.68137339729395e+01 -2.12924522627162e+02 -1.56110788654222e+02
9.20000000000000e+00 5.82947023485497e+01 -2.14436416357359e+02 -1.56141714008809e+02
9.21000000000000e+00 6.00035337283223e+01 -2.16160278291072e+02 -1.56156744562750e+02
9.22000000000000e+00 6.16796546033759e+01 -2.17835464464800e+02 -1.56155809861424e+02
9.23000000000000e+00 6.32714171971231e+01 -2.19418020553573e+02 -1.56146603356450e+02
9.24000000000000e+00 6.48482675353412e+01 -2.20984353948923e+02 -1.56136086413582e+02
9.25000000000000e+00 6.64959041928458e+01 -2.22625520064247e+02 -1.56129615871401e+02
9.26000000000000e+00 6.82228473238711e+01 -2.24358975467951e+02 -1.56136128144080e+02
9.27000000000000e+00 6.98713546499652e+01 -2.26030663899871e+02 -1.56159309249906e+02
9.28000000000000e+00 7.10609006142459e+01 -2.27259913846804e+02 -1.56199013232558e+02
9.29000000000000e+00 7.12244323297940e+01 -2.27467868957543e+02 -1.56243436627749e+02
9.30000000000000e+00 6.97984669268600e+01 -2.26070130264983e+02 -1.56271663338123e+02
9.31000000000000e+00 6.65762127742725e+01 -2.22829382607651e+02 -1.56253169833379e+02
9.32000000000000e+00 6.20962792950717e+01 -2.18275417472456e+02 -1.56179138177385e+02
9.33000000000000e+00 5.76383229929075e+01 -2.13739436745980e+02 -1.56101113753072e+02
9.34000000000000e+00 5.44837290033847e+01 -2.10567831960455e+02 -1.56084102957070e+02
9.35000000000000e+00 5.31080592119231e+01 -2.09219714761828e+02 -1.56111655549905e+02
9.36000000000000e+00 5.32974401589896e+01 -2.09429106402161e+02 -1.56131666243172e+02
9.37000000000000e+00 5.47591111236591e+01 -2.10892717972707e+02 -1.56133606849048e+02
9.38000000000000e+00 5.73197733355849e+01 -2.13461105582701e+02 -1.56141332247116e+02
9.39000000000000e+00 6.06745679123754e+01 -2.16848581139846e+02 -1.56174013227471e+02
9.40000000000000e+00 6.41866524816695e+01 -2.20398863191427e+02 -1.56212210709757e+02
9.41000000000000e+00 6.71554570985759e+01 -2.23374306366713e+02 -1.56218849268137e+02
9.42000000000000e+00 6.92766582734269e+01 -2.25467753504485e+02 -1.56191095231058e+02
9.43000000000000e+00 7.07286148190148e+01 -2.26882027180412e+02 -1.56153412361397e+02
9.44000000000000e+00 7.18687218680943e+01 -2.27997138937463e+02 -1.56128417069369e+02
9.45000000000000e+00 7.29341155304502e+01 -2.29054768165302e+02 -1.56120652634852e+02
9.46000000000000e+00 7.39483655063473e+01 -2.30071869341603e+02 -1.56123503835256e+02
9.47000000000000e+00 7.47814116973702e+01 -2.30910973193430e+02 -1.56129561496060e+02
9.48000000000000e+00 7.52747198175350e+01 -2.31407623637772e+02 -1.56132903820237e+02
9.49000000000000e+00 7.53331053270144e+01 -2.31464846253863e+02 -1.56131740926849e+02
9.50000000000000e+00 7.49332073687828e+01 -2.31063402854632e+02 -1.56130195485849e+02
9.51000000000000e+00 7.40924452280805e+01 -2.30221624919296e+02 -1.56129179691216e+02
9.52000000000000e+00 7.28556273690486e+01 -2.28980803194876e+02 -1.56125175825828e+02
9.53000000000000e+00 7.13241097970673e+01 -2.27438868189650e+02 -1.56114758392583e+02
9.54000000000000e+00 6.96965227635432e+01 -2.25794473733107e+02 -1.56097950969564e+02
9.55000000000000e+00 6.82502290159607e+01 -2.24331901706371e+02 -1.56081672690410e+02
9.56000000000000e+00 6.72528364101647e+01 -2.23325241837655e+02 -1.56072405427490e+02
9.57000000000000e+00 6.68566901810301e+01 -2.22932431300734e+02 -1.56075741119704e+02
9.58000000000000e+00 6.70456957393518e+01 -2.23131057464630e+02 -1.56085361725278e+02
9.59000000000000e+00 6.76755846446892e+01 -2.23772681802646e+02 -1.56097097157957e+02
9.60000000000000e+00 6.85555533022851e+01 -2.24661466595304e+02 -1.56105913293019e+02
9.61000000000000e+00 6.94960629543301e+01 -2.25610145009219e+02 -1.56114082054889e+02
9.62000000000000e+00 7.03333053261306e+01 -2.26452153570767e+02 -1.56118848244637e+02
9.63000000000000e+00 7.09631469070498e+01 -2.27080050901528e+02 -1.56116903994478e+02
9.64000000000000e+00 7.13741950715427e+01 -2.27486129652241e+02 -1.56111934580698e+02
9.65000000000000e+00 7.16222263367913e+01 -2.27729903933382e+02 -1.56107677596591e+02
9.66000000000000e+00 7.17539732947637e+01 -2.27863724721874e+02 -1.56109751427111e+02
9.67000000000000e+00 7.17440045866700e+01 -2.27861157873011e+02 -1.56117153286341e+02
9.68000000000000e+00 7.15013376009747e+01 -2.27624388408910e+02 -1.56123050807936e+02
9.69000000000000e+00 7.09624294251502e+01 -2.27081872585223e+02 -1.56119443160072e+02
9.70000000000000e+00 7.01943376124044e+01 -2.26300138146387e+02 -1.56105800533983e+02
9.71000000000000e+00 6.93975231230087e+01 -2.25489333258974e+02 -1.56091810135966e+02
9.72000000000000e+00 6.87731076428542e+01 -2.24862429017676e+02 -1.56089321374822e+02
9.73000000000000e+00 6.83874649146863e+01 -2.24481840856564e+02 -1.56094375941878e+02
9.74000000000000e+00 6.82051996936077e+01 -2.24298890398632e+02 -1.56093690705025e+02
9.75000000000000e+00 6.82404518094727e+01 -2.24324292292487e+02 -1.56083840483014e+02
9.76000000000000e+00 6.85885044733374e+01 -2.24666597404874e+02 -1.56078092931536e+02
9.77000000000000e+00 6.92843303994604e+01 -2.25368420774906e+02 -1.56084090375446e+02
9.78000000000000e+00 7.02020224227305e+01 -2.26299455525482e+02 -1.56097433102751e+02
9.79000000000000e+00 7.11107415583231e+01 -2.27219556859372e+02 -1.56108815301049e+02
9.80000000000000e+00 7.17915828912342e+01 -2.27906293688726e+02 -1.56114710797492e+02
9.81000000000000e+00 7.21145374344242e+01 -2.28229076381130e+02 -1.56114538946706e+02
9.82000000000000e+00 7.20612410124093e+01 -2.28169438304426e+02 -1.56108197292017e+02
9.83000000000000e+00 7.17216283632116e+01 -2.27817894008400e+02 -1.56096265645189e+02
9.84000000000000e+00 7.12795134157977e+01 -2.27359570171518e+02 -1.56080056755720e+02
9.85000000000000e+00 7.10003653559857e+01 -2.27059830644752e+02 -1.56059465288767e+02
9.86000000000000e+00 7.11900703774941e+01 -2.27234385880457e+02 -1.56044315502963e+02
9.87000000000000e+00 7.20478875171435e+01 -2.28096700499215e+02 -1.56048812982072e+02
9.88000000000000e+00 7.34960170907690e+01 -2.29567123599815e+02 -1.56071106509046e+02
9.89000000000000e+00 7.52063758710166e+01 -2.31300625614317e+02 -1.56094249743300e+02
9.90000000000000e+00 7.67997662835576e+01 -2.32911369979361e+02 -1.56111603695803e+02
9.91000000000000e+00 7.79664991760193e+01 -2.34093432484163e+02 -1.56126933308144e+02
9.92000000000000e+00 7.84629254429863e+01 -2.34604564098452e+02 -1.56141638655466e+02
9.93000000000000e+00 7.80922175480984e+01 -2.34245801208184e+02 -1.56153583660086e+02
9.94000000000000e+00 7.67607348526591e+01 -2.32912473122067e+02 -1.56151738269408e+02
9.95000000000000e+00 7.46300396864949e+01 -2.30754233502272e+02 -1.56124193815777e+02
9.96000000000000e+00 7.22442544926736e+01 -2.28318699207117e+02 -1.56074444714444e+02
9.97000000000000e+00 7.03952066919539e+01 -2.26433712481761e+02 -1.56038505789807e+02
9.98000000000000e+00 6.96565436225564e+01 -2.25699021202886e+02 -1.56042477580329e+02
9.99000000000000e+00 7.00347580532474e+01 -2.26107154508617e+02 -1.56072396455370e+02
1.00000000000000e+01 7.10892841348640e+01 -2.27198032173948e+02 -1.56108748039084e+02
1.00100000000000e+01 7.22340738463697e+01 -2.28373074920803e+02 -1.56139001074433e+02
1.00200000000000e+01 7.29558162249853e+01 -2.29113153525931e+02 -1.56157337300946e+02
1.00300000000000e+01 7.29327639171620e+01 -2.29095092524783e+02 -1.56162328607621e+02
1.00400000000000e+01 7.20742812026872e+01 -2.28228030289654e+02 -1.56153749086967e+02
1.00500000000000e+01 7.05552775458382e+01 -2.26681785360714e+02 -1.56126507814876e+02
1.00600000000000e+01 6.88242889966822e+01 -2.24913459544928e+02 -1.56089170548246e+02
1.00700000000000e+01 6.74528935640231e+01 -2.23516004432769e+02 -1.56063110868746e+02
1.00800000000000e+01 6.68511300476931e+01 -2.22910775049224e+02 -1.56059645001531e+02
1.00900000000000e+01 6.71125733899138e+01 -2.23180589997002e+02 -1.56068016607089e+02
1.01000000000000e+01 6.81211900365815e+01 -2.24197708816223e+02 -1.56076518779641e+02
1.01100000000000e+01 6.97018853903964e+01 -2.25789212010327e+02 -1.56087326619931e+02
1.01200000000000e+01 7.16333597190120e+01 -2.27735839583428e+02 -1.56102479864416e+02
1.01300000000000e+01 7.36323195545407e+01 -2.29750355588404e+02 -1.56118036033863e+02
1.01400000000000e+01 7.54217777618453e+01 -2.31548662704587e+02 -1.56126884942742e+02
1.01500000000000e+01 7.68313491826552e+01 -2.32954659494943e+02 -1.56123310312288e+02
1.01600000000000e+01 7.78505943812193e+01 -2.33962252992455e+02 -1.56111658611236e+02
1.01700000000000e+01 7.85982907015092e+01 -2.34696160109959e+02 -1.56097869408450e+02
1.01800000000000e+01 7.92385712633277e+01 -2.35326128366050e+02 -1.56087557102722e+02
1.01900000000000e+01 7.99022648102360e+01 -2.35985250089356e+02 -1.56082985279120e+02
1.02000000000000e+01 8.06293034911342e+01 -2.36716571767283e+02 -1.56087268276149e+02
1.02100000000000e+01 8.13526004467033e+01 -2.37448499472495e+02 -1.56095899025792e+02
1.02200000000000e+01 8.19406498671745e+01 -2.38043456190059e+02 -1.56102806322885e+02
1.02300000000000e+01 8.22876508435583e+01 -2.38391434099682e+02 -1.56103783256124e+02
1.02400000000000e+01 8.23801064373950e+01 -2.38478705511990e+02 -1.56098599074595e+02
1.02500000000000e+01 8.23035707260839e+01 -2.38393551089241e+02 -1.56089980363157e+02
1.02600000000000e+01 8.21969385181036e+01 -2.38279846907386e+02 -1.56082908389283e+02
1.02700000000000e+01 8.21722536777666e+01 -2.38256578290442e+02 -1.56084324612676e+02
1.02800000000000e+01 8.22318787897997e+01 -2.38327496387318e+02 -1.56095617597518e+02
1.02900000000000e+01 8.22374927689851e+01 -2.38351025908812e+02 -1.56113533139827e+02
1.03000000000000e+01 8.19682976841726e+01 -2.38097385213760e+02 -1.56129087529588e+02
1.03100000000000e+01 8.12774280490921e+01 -2.37402986653258e+02 -1.56125558604166e+02
1.03200000000000e+01 8.03037850906257e+01 -2.36397296896241e+02 -1.56093511805615e+02
1.03300000000000e+01 7.95396502626765e+01 -2.35593755408066e+02 -1.56054105145389e+02
1.03400000000000e+01 7.95112423221406e+01 -2.35560145192188e+02 -1.56048902870048e+02
1.03500000000000e+01 8.02901397939909e+01 -2.36367991737885e+02 -1.56077851943894e+02
1.03600000000000e+01 8.14783445770850e+01 -2.37584584243510e+02 -1.56106239666425e+02
1.03700000000000e+01 8.26022372580689e+01 -2.38728072038481e+02 -1.56125834780412e+02
1.03800000000000e+01 8.33024983529201e+01 -2.39447514350637e+02 -1.56145015997717e+02
1.03900000000000e+01 8.32933482940371e+01 -2.39455013314634e+02 -1.56161665020596e+02
1.04000000000000e+01 8.24157255107463e+01 -2.38571825107803e+02 -1.56156099597056e+02
1.04100000000000e+01 8.08990532469157e+01 -2.37005188967739e+02 -1.56106135720823e+02
1.04200000000000e+01 7.95601899194179e+01 -2.35598023451298e+02 -1.56037833531880e+02
1.04300000000000e+01 7.93176258509946e+01 -2.35348591017628e+02 -1.56030965166634e+02
1.04400000000000e+01 8.02928631810948e+01 -2.36372850540277e+02 -1.56079987359183e+02
1.04500000000000e+01 8.18386831954157e+01 -2.37953710645695e+02 -1.56115027450279e+02
1.04600000000000e+01 8.33579497762570e+01 -2.39474147578320e+02 -1.56116197802063e+02
1.04700000000000e+01 8.46876429533322e+01 -2.40788995349815e+02 -1.56101352396483e+02
1.04800000000000e+01 8.59196256745830e+01 -2.42010655055445e+02 -1.56091029380862e+02
1.04900000000000e+01 8.71359410129764e+01 -2.43227516070599e+02 -1.56091575057623e+02
1.05000000000000e+01 8.82793515589206e+01 -2.44381662957853e+02 -1.56102311398933e+02
1.05100000000000e+01 8.91734207137046e+01 -2.45288258012729e+02 -1.56114837299025e+02
1.05200000000000e+01 8.96229092414197e+01 -2.45747799180972e+02 -1.56124889939553e+02
1.05300000000000e+01 8.94889205467064e+01 -2.45619638905389e+02 -1.56130718358683e+02
1.05400000000000e+01 8.87197875367933e+01 -2.44849541804426e+02 -1.56129754267633e+02
1.05500000000000e+01 8.73719469936733e+01 -2.43493807750051e+02 -1.56121860756378e+02
1.05600000000000e+01 8.56243397873733e+01 -2.41731849712854e+02 -1.56107509925481e+02
1.05700000000000e+01 8.37635627799782e+01 -2.39853309186159e+02 -1.56089746406181e+02
1.05800000000000e+01 8.21147986819913e+01 -2.38193064924508e+02 -1.56078266242517e+02
1.05900000000000e+01 8.08967325661335e+01 -2.36980183673660e+02 -1.56083451107526e+02
1.06000000000000e+01 8.00914169167991e+01 -2.36194694546418e+02 -1.56103277629619e+02
1.06100000000000e+01 7.94829588793371e+01 -2.35606168429235e+02 -1.56123209549898e+02
1.06200000000000e+01 7.88266923769262e+01 -2.34964795770425e+02 -1.56138103393499e+02
1.06300000000000e+01 7.79599060041218e+01 -2.34107554172354e+02 -1.56147648168233e+02
1.06400000000000e+01 7.68716956972945e+01 -2.33007348812903e+02 -1.56135653115608e+02
1.06500000000000e+01 7.59035821789561e+01 -2.31989369869053e+02 -1.56085787690097e+02
1.06600000000000e+01 7.58576521349913e+01 -2.31889350916271e+02 -1.56031698781279e+02
1.06700000000000e+01 7.74644664792182e+01 -2.33499186794009e+02 -1.56034720314791e+02
1.06800000000000e+01 8.06571528849835e+01 -2.36743339556391e+02 -1.56086186671407e+02
1.06900000000000e+01 8.46166858177784e+01 -2.40760647937403e+02 -1.56143962119624e+02
1.07000000000000e+01 8.83447084215865e+01 -2.44523583720222e+02 -1.56178875298636e+02
1.07100000000000e+01 9.11458818721945e+01 -2.47327130713912e+02 -1.56181248841718e+02
1.07200000000000e+01 9.28013560209505e+01 -2.48964576840914e+02 -1.56163220819964e+02
1.07300000000000e+01 9.34730978963347e+01 -2.49608198191542e+02 -1.56135100295207e+02
1.07400000000000e+01 9.35101307798107e+01 -2.49620318518676e+02 -1.56110187738865e+02
1.07500000000000e+01 9.32653137238059e+01 -2.49361485213621e+02 -1.56096171489816e+02
1.07600000000000e+01 9.29422429331029e+01 -2.49041111911358e+02 -1.56098868978255e+02
1.07700000000000e+01 9.25324173718166e+01 -2.48646592354504e+02 -1.56114174982687e+02
1.07800000000000e+01 9.18763628388175e+01 -2.48005692357245e+02 -1.56129329518427e+02
1.07900000000000e+01 9.07956830785375e+01 -2.46933695986410e+02 -1.56138012907872e+02
1.08000000000000e+01 8.92264846940170e+01 -2.45358242919013e+02 -1.56131758224996e+02
1.08100000000000e+01 8.73270311071521e+01 -2.43435655571420e+02 -1.56108624464268e+02
1.08200000000000e+01 8.54912182556129e+01 -2.41570162442964e+02 -1.56078944187351e+02
1.08300000000000e+01 8.41792434246127e+01 -2.40241241556053e+02 -1.56061998131441e+02
1.08400000000000e+01 8.36794629311253e+01 -2.39741856886669e+02 -1.56062393955544e+02
1.08500000000000e+01 8.40223564222497e+01 -2.40093038851146e+02 -1.56070682428896e+02
1.08600000000000e+01 8.50640503341140e+01 -2.41145110712529e+02 -1.56081060378415e+02
1.08700000000000e+01 8.66187615373900e+01 -2.42704720125301e+02 -1.56085958587911e+02
1.08800000000000e+01 8.85306482560789e+01 -2.44622939873675e+02 -1.56092291617596e+02
1.08900000000000e+01 9.06189264133413e+01 -2.46723154046150e+02 -1.56104227632809e+02
1.09000000000000e+01 9.26310024516500e+01 -2.48747776835117e+02 -1.56116774383467e+02
1.09100000000000e+01 9.43217963342698e+01 -2.50444722620699e+02 -1.56122926286429e+02
1.09200000000000e+01 9.55261428427579e+01 -2.51651566400801e+02 -1.56125423558043e+02
1.09300000000000e+01 9.61594347817786e+01 -2.52285056111061e+02 -1.56125621329282e+02
1.09400000000000e+01 9.62014865570258e+01 -2.52325672184600e+02 -1.56124185627574e+02
1.09500000000000e+01 9.57001912169342e+01 -2.51817948826192e+02 -1.56117757609258e+02
1.09600000000000e+01 9.47987385562176e+01 -2.50902341129014e+02 -1.56103602572796e+02
1.09700000000000e+01 9.37443727619206e+01 -2.49832083313570e+02 -1.56087710551649e+02
1.09800000000000e+01 9.28339124421426e+01 -2.48908597606962e+02 -1.56074685164819e+02
1.09900000000000e+01 9.22843325399820e+01 -2.48360863976146e+02 -1.56076531436164e+02
1.10000000000000e+01 9.21066535750243e+01 -2.48199932657376e+02 -1.56093279082352e+02
1.10100000000000e+01 9.21043321714037e+01 -2.48215475910819e+02 -1.56111143739416e+02
1.10200000000000e+01 9.20302102910701e+01 -2.48150552141938e+02 -1.56120341850868e+02
1.10300000000000e+01 9.17461015954057e+01 -2.47867540599875e+02 -1.56121439004470e+02
1.10400000000000e+01 9.12310848387472e+01 -2.47353200497586e+02 -1.56122115658839e+02
1.10500000000000e+01 9.05129478690298e+01 -2.46633650425515e+02 -1.56120702556485e+02
1.10600000000000e+01 8.96743246600545e+01 -2.45787622905300e+02 -1.56113298245246e+02
1.10700000000000e+01 8.88726696082439e+01 -2.44980568241532e+02 -1.56107898633288e+02
1.10800000000000e+01 8.82114368594870e+01 -2.44331251389127e+02 -1.56119814529640e+02
1.10900000000000e+01 8.75764928629572e+01 -2.43721743588739e+02 -1.56145250725782e+02
1.11000000000000e+01 8.66943234605693e+01 -2.42858550641657e+02 -1.56164227181088e+02
1.11100000000000e+01 8.54321823935151e+01 -2.41582093715569e+02 -1.56149911322054e+02
1.11200000000000e+01 8.41153850001608e+01 -2.40214877018159e+02 -1.56099492017998e+02
1.11300000000000e+01 8.34940212207822e+01 -2.39552622591023e+02 -1.56058601370241e+02
1.11400000000000e+01 8.40880583366971e+01 -2.40173869553793e+02 -1.56085811217096e+02
1.11500000000000e+01 8.55306268096448e+01 -2.41678500692037e+02 -1.56147873882392e+02
1.11600000000000e+01 8.69594024907214e+01 -2.43129630558160e+02 -1.56170228067439e+02
1.11700000000000e+01 8.79330069248681e+01 -2.44075580672297e+02 -1.56142573747429e+02
1.11800000000000e+01 8.86717831931494e+01 -2.44772960895017e+02 -1.56101177701868e+02
1.11900000000000e+01 8.96404594883697e+01 -2.45720125488875e+02 -1.56079666000505e+02
1.12000000000000e+01 9.10514020587765e+01 -2.47145178683326e+02 -1.56093776624549e+02
1.12100000000000e+01 9.26712463529004e+01 -2.48797694033294e+02 -1.56126447680394e+02
1.12200000000000e+01 9.40084671296076e+01 -2.50160032711702e+02 -1.56151565582094e+02
1.12300000000000e+01 9.46584409519486e+01 -2.50813670205140e+02 -1.56155229253192e+02
1.12400000000000e+01 9.45373993572123e+01 -2.50674336669553e+02 -1.56136937312340e+02
1.12500000000000e+01 9.38806376825418e+01 -2.49989484483902e+02 -1.56108846801360e+02
1.12600000000000e+01 9.30628359247997e+01 -2.49150854205321e+02 -1.56088018280521e+02
1.12700000000000e+01 9.23838549188864e+01 -2.48465206414538e+02 -1.56081351495652e+02
1.12800000000000e+01 9.19584357810406e+01 -2.48042540485591e+02 -1.56084104704551e+02
1.12900000000000e+01 9.17732218324280e+01 -2.47859894335436e+02 -1.56086672503008e+02
1.13000000000000e+01 9.17944540116938e+01 -2.47883190049168e+02 -1.56088736037474e+02
1.13100000000000e+01 9.19645344965519e+01 -2.48062487077845e+02 -1.56097952581293e+02
1.13200000000000e+01 9.21306871575611e+01 -2.48245011997968e+02 -1.56114324840407e+02
1.13300000000000e+01 9.20716094644828e+01 -2.48196433701626e+02 -1.56124824237143e+02
1.13400000000000e+01 9.16512219884243e+01 -2.47770991808703e+02 -1.56119769820279e+02
1.13500000000000e+01 9.09366838074827e+01 -2.47040949160763e+02 -1.56104265353281e+02
1.13600000000000e+01 9.01593551768727e+01 -2.46249030686286e+02 -1.56089675509413e+02
1.13700000000000e+01 8.95439637094138e+01 -2.45630510688910e+02 -1.56086546979496e+02
1.13800000000000e+01 8.91534434940363e+01 -2.45248754091253e+02 -1.56095310597217e+02
1.13900000000000e+01 8.88919149246163e+01 -2.44997627061059e+02 -1.56105712136443e+02
1.14000000000000e+01 8.86267758114591e+01 -2.44734904605929e+02 -1.56108128794470e+02
1.14100000000000e+01 8.83193379991097e+01 -2.44419870254092e+02 -1.56100532254983e+02
1.14200000000000e+01 8.80645567995978e+01 -2.44152551750922e+02 -1.56087994951324e+02
1.14300000000000e+01 8.80282764292609e+01 -2.44103998584322e+02 -1.56075722155061e+02
1.14400000000000e+01 8.83705700129814e+01 -2.44437381986400e+02 -1.56066811973419e+02
1.14500000000000e+01 8.91997176805274e+01 -2.45264517720679e+02 -1.56064800040151e+02
1.14600000000000e+01 9.05079400724193e+01 -2.46582213532423e+02 -1.56074273460003e+02
1.14700000000000e+01 9.21178381944422e+01 -2.48211999012251e+02 -1.56094160817809e+02
1.14800000000000e+01 9.37115774493885e+01 -2.49828088029502e+02 -1.56116510580113e+02
1.14900000000000e+01 9.49408517787326e+01 -2.51074515368290e+02 -1.56133663589558e+02
1.15000000000000e+01 9.55559171081193e+01 -2.51695430264652e+02 -1.56139513156532e+02
1.15100000000000e+01 9.54978349628106e+01 -2.51627611458500e+02 -1.56129776495690e+02
1.15200000000000e+01 9.49438440037917e+01 -2.51051856921007e+02 -1.56108012917215e+02
1.15300000000000e+01 9.42625468552258e+01 -2.50344793042538e+02 -1.56082246187312e+02
1.15400000000000e+01 9.38805271190053e+01 -2.49944287446115e+02 -1.56063760327110e+02
1.15500000000000e+01 9.41044845101667e+01 -2.50167142173288e+02 -1.56062657663121e+02
1.15600000000000e+01 9.49539330066489e+01 -2.51037980930265e+02 -1.56084047923616e+02
1.15700000000000e+01 9.61316034515441e+01 -2.52248108031163e+02 -1.56116504579619e+02
1.15800000000000e+01 9.71872660288600e+01 -2.53326670472777e+02 -1.56139404443917e+02
1.15900000000000e+01 9.77674248356977e+01 -2.53915742375333e+02 -1.56148317539636e+02
1.16000000000000e+01 9.77340088877363e+01 -2.53882312674373e+02 -1.56148303786636e+02
1.16100000000000e+01 9.71038925587392e+01 -2.53247283102720e+02 -1.56143390543981e+02
1.16200000000000e+01 9.61330451906438e+01 -2.52234498059142e+02 -1.56101452868498e+02
1.16300000000000e+01 9.55690420593076e+01 -2.51608903458166e+02 -1.56039861398859e+02
1.16400000000000e+01 9.61769579065223e+01 -2.52242101105638e+02 -1.56065143199116e+02
1.16500000000000e+01 9.76729186690557e+01 -2.53810773981055e+02 -1.56137855311999e+02
1.16600000000000e+01 9.90933379457566e+01 -2.55252346029332e+02 -1.56159008083575e+02
1.16700000000000e+01 9.99602261993712e+01 -2.56101595367241e+02 -1.56141369167870e+02
1.16800000000000e+01 1.00400500475756e+02 -2.56518213875639e+02 -1.56117713399883e+02
1.16900000000000e+01 1.00716237815836e+02 -2.56818281866208e+02 -1.56102044050372e+02
1.17000000000000e+01 1.01123581714814e+02 -2.57222208340872e+02 -1.56098626626058e+02
1.17100000000000e+01 1.01694441548874e+02 -2.57796277871749e+02 -1.56101836322875e+02
1.17200000000000e+01 1.02414127781558e+02 -2.58519476147539e+02 -1.56105348365981e+02
1.17300000000000e+01 1.03269453403725e+02 -2.59373394994268e+02 -1.56103941590543e+02
1.17400000000000e+01 1.04311328072622e+02 -2.60407543484225e+02 -1.56096215411603e+02
1.17500000000000e+01 1.05651685114780e+02 -2.61745313631297e+02 -1.56093628516517e+02
1.17600000000000e+01 1.07317697970869e+02 -2.63428751916104e+02 -1.56111053945234e+02
1.17700000000000e+01 1.09083149731820e+02 -2.65226725162731e+02 -1.56143575430911e+02
1.17800000000000e+01 1.10549260842229e+02 -2.66717977247440e+02 -1.56168716405211e+02
1.17900000000000e+01 1.11396267481214e+02 -2.67574065162853e+02 -1.56177797681640e+02
1.18000000000000e+01 1.11544684522544e+02 -2.67715930764282e+02 -1.56171246241737e+02
1.18100000000000e+01 1.11174054921255e+02 -2.67329563802203e+02 -1.56155508880948e+02
1.18200000000000e+01 1.10587615705151e+02 -2.66738967434088e+02 -1.56151351728937e+02
1.18300000000000e+01 1.09937587179348e+02 -2.66105000225287e+02 -1.56167413045938e+02
1.18400000000000e+01 1.09175987797352e+02 -2.65345901928067e+02 -1.56169914130715e+02
1.18500000000000e+01 1.08441833986033e+02 -2.64574191529965e+02 -1.56132357543932e+02
1.18600000000000e+01 1.08190630952540e+02 -2.64317189682306e+02 -1.56126558729766e+02
1.18700000000000e+01 1.08426007671436e+02 -2.64612047901707e+02 -1.56186040230271e+02
1.18800000000000e+01 1.08401120263898e+02 -2.64615517566076e+02 -1.56214397302178e+02
1.18900000000000e+01 1.07634149020769e+02 -2.63814219070335e+02 -1.56180070049566e+02
1.19000000000000e+01 1.06427704196184e+02 -2.62554695850380e+02 -1.56126991654196e+02
1.19100000000000e+01 1.05405872584956e+02 -2.61497919042479e+02 -1.56092046457523e+02
1.19200000000000e+01 1.05012263502392e+02 -2.61096477399441e+02 -1.56084213897048e+02
1.19300000000000e+01 1.05354323555285e+02 -2.61445127936989e+02 -1.56090804381704e+02
1.19400000000000e+01 1.06317185035217e+02 -2.62415355211806e+02 -1.56098170176589e+02
1.19500000000000e+01 1.07700033252866e+02 -2.63813739163768e+02 -1.56113705910903e+02
1.19600000000000e+01 1.09173195558950e+02 -2.65319043727860e+02 -1.56145848168911e+02
1.19700000000000e+01 1.10207551723945e+02 -2.66395011411717e+02 -1.56187459687772e+02
1.19800000000000e+01 1.10240038591539e+02 -2.66449514215626e+02 -1.56209475624088e+02
1.19900000000000e+01 1.09038376631297e+02 -2.65229167649628e+02 -1.56190791018331e+02
1.20000000000000e+01 1.06962770850041e+02 -2.63101604220099e+02 -1.56138833370058e+02
1.20100000000000e+01 1.04822297953893e+02 -2.60913615689081e+02 -1.56091317735187e+02
1.20200000000000e+01 1.03409369874213e+02 -2.59473788323816e+02 -1.56064418449604e+02
1.20300000000000e+01 1.03232732524129e+02 -2.59280573260616e+02 -1.56047840736487e+02
1.20400000000000e+01 1.04493011718876e+02 -2.60556269016679e+02 -1.56063257297802e+02
1.20500000000000e+01 1.06872917991347e+02 -2.62990088346000e+02 -1.56117170354652e+02
1.20600000000000e+01 1.09529433075442e+02 -2.65694711966884e+02 -1.56165278891442e+02
1.20700000000000e+01 1.11620874001930e+02 -2.67802270511715e+02 -1.56181396509786e+02
1.20800000000000e+01 1.12742263401554e+02 -2.68912206487997e+02 -1.56169943086442e+02
1.20900000000000e+01 1.12908800684075e+02 -2.69058895844515e+02 -1.56150095160441e+02
1.21000000000000e+01 1.12339214449609e+02 -2.68471632144094e+02 -1.56132417694485e+02
1.21100000000000e+01 1.11293950332782e+02 -2.67411056055639e+02 -1.56117105722856e+02
1.21200000000000e+01 1.10027487760108e+02 -2.66133647672412e+02 -1.56106159912304e+02
1.21300000000000e+01 1.08733430008473e+02 -2.64839029367722e+02 -1.56105599359249e+02
